,number_of_ACK,number_of_SYN,number_of_RST,number_of_PA,number_of_FA,number_of_SA,number_of_FPA,number_of_RA,ratio_syn_ack,ratio_ack_rst,ratio_syn_rst,number_sport_20percent,number_sport_35percent,number_sport_50percent,number_sport_75percent,number_dport_20percent,number_dport_35percent,number_dport_50percent,number_dport_75percent,number_src_20percent,number_src_35percent,number_src_50percent,number_src_75percent,number_dst_20percent,number_dst_35percent,number_dst_50percent,number_dst_75percent,average_IP_bytes,ratio_incom_to_outgo,number_uniq_ips,attack_aggregate
2945,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2946,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2947,0,98,0,0,0,2,0,0,98.0,0.0,98.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.08,49.0,97,0.98
2948,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2949,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2950,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2951,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2952,0,99,0,0,0,1,0,0,99.0,0.0,99.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.04,99.0,99,0.99
2953,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2954,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2955,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2956,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2957,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2958,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2959,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2960,0,93,0,0,0,7,0,0,93.0,0.0,93.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.28,13.285714285714286,87,0.93
2961,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2962,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2963,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2964,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2965,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2966,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2967,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2968,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2969,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2970,0,97,0,0,0,3,0,0,97.0,0.0,97.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.12,32.333333333333336,95,0.97
2971,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2972,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2973,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2974,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2975,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2976,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2977,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2978,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2979,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2980,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2981,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2982,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2983,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2984,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2985,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2986,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2987,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2988,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2989,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2990,0,89,0,0,0,11,0,0,89.0,0.0,89.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.44,8.090909090909092,79,0.89
2991,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2992,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2993,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2994,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2995,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2996,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2997,0,99,0,0,0,1,0,0,99.0,0.0,99.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.04,99.0,99,0.99
2998,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
2999,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3000,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3001,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3002,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3003,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3004,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3005,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3006,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3007,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3008,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3009,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3010,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3011,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3012,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3013,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3014,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3015,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3016,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3017,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3018,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3019,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3020,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3021,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3022,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3023,5,61,0,3,1,28,2,0,12.2,5.0,61.0,1,0,0,0,1,1,1,0,1,0,0,0,2,1,1,0,48.29,1.9411764705882353,48,0.6
3024,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3025,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3026,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3027,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3028,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3029,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,97,1.0
3030,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3031,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3032,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3033,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3034,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3035,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,98,1.0
3036,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3037,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3038,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3039,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3040,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,97,1.0
3041,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3042,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3043,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3044,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3045,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3046,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3047,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3048,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3049,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3050,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3051,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3052,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3053,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3054,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3055,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3056,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3057,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3058,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3059,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3060,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3061,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,93,1.0
3062,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3063,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3064,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3065,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3066,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3067,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3068,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3069,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3070,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3071,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3072,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3073,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3074,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3075,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3076,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3077,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,96,1.0
3078,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3079,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3080,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3081,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3082,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,96,1.0
3083,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3084,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3085,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3086,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3087,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3088,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3089,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3090,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3091,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3092,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3093,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3094,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3095,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3096,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3097,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3098,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3099,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3100,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3101,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3102,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3103,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3104,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3105,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3106,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3107,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3108,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3109,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3110,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3111,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3112,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3113,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3114,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3115,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3116,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3117,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3118,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3119,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3120,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3121,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
3122,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
